ticker,symbol,company_name,name,exchange,current_price,days_low,days_high,days_range,volume,volume_today,avg_volume_3mon,dvav,market_cap,shares_available,pe_ratio,dividend_yield,one_year_target,week_52_low,week_52_high,earnings_per_share,book_value,price_to_book,bid_price,ask_price,bid_ask_spread,price_change_today,price_change_week,price_change_month,price_change_year,change_percent,market_cap_change_3mon,pe_change_3mon,last_updated,created_at
COR,COR,COR,COR,NASDAQ,321.32501220703125,319.3747863769531,323.7900085449219,319.37 - 323.79,381295,381295,,,,,,,,,,,,,,,,,,,,0.6026982928405321,,,2025-10-17 17:07:19.654755+00:00,2025-10-17 17:07:19.654760+00:00
CORZW,CORZW,CORZW,CORZW,NASDAQ,12.319999694824219,11.800000190734863,12.670000076293945,11.80 - 12.67,108606,108606,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 17:07:19.660455+00:00,2025-10-17 17:07:19.660461+00:00
COSO,COSO,COSO,COSO,NASDAQ,21.545000076293945,21.450000762939453,22.084999084472656,21.45 - 22.08,5677,5677,,,,,,,,,,,,,,,,,,,,1.1502387230470585,,,2025-10-17 17:07:19.663785+00:00,2025-10-17 17:07:19.663789+00:00
CP,CP,CP,CP,NASDAQ,76.94960021972656,75.08999633789062,77.38999938964844,75.09 - 77.39,989681,989681,,,,,,,,,,,,,,,,,,,,1.9605127535330553,,,2025-10-17 17:07:19.679485+00:00,2025-10-17 17:07:19.679489+00:00
CPAY,CPAY,CPAY,CPAY,NASDAQ,282.9100036621094,276.3399963378906,286.17999267578125,276.34 - 286.18,189608,189608,,,,,,,,,,,,,,,,,,,,1.9495508692286037,,,2025-10-17 17:07:19.679987+00:00,2025-10-17 17:07:19.679989+00:00
CPB,CPB,CPB,CPB,NASDAQ,30.690000534057617,30.670000076293945,31.079999923706055,30.67 - 31.08,1533120,1533120,,,,,,,,,,,,,,,,,,,,-0.06512064803398372,,,2025-10-17 17:07:19.715352+00:00,2025-10-17 17:07:19.715357+00:00
CPIX,CPIX,CPIX,CPIX,NASDAQ,3.4749999046325684,3.390000104904175,3.555000066757202,3.39 - 3.56,11253,11253,,,,,,,,,,,,,,,,,,,,0.7246335247339231,,,2025-10-17 17:07:19.727109+00:00,2025-10-17 17:07:19.727114+00:00
CPRO,CPRO,CPRO,CPRO,NASDAQ,26.78499984741211,26.760000228881836,26.849899291992188,26.76 - 26.85,6067,6067,,,,,,,,,,,,,,,,,,,,-0.11188023885139986,,,2025-10-17 17:07:19.733713+00:00,2025-10-17 17:07:19.733717+00:00
CPSJ,CPSJ,CPSJ,CPSJ,NASDAQ,26.630300521850586,26.621999740600586,26.621999740600586,26.62 - 26.62,500,500,,,,,,,,,,,,,,,,,,,,0.0011316601332393723,,,2025-10-17 17:07:19.748627+00:00,2025-10-17 17:07:19.748631+00:00
CPSS,CPSS,CPSS,CPSS,NASDAQ,8.1899995803833,7.960000038146973,8.199999809265137,7.96 - 8.20,9774,9774,,,,,,,,,,,,,,,,,,,,1.1111011688278967,,,2025-10-17 17:07:19.749110+00:00,2025-10-17 17:07:19.749113+00:00
CPST,CPST,CPST,CPST,NASDAQ,26.77519989013672,26.729999542236328,26.77519989013672,26.73 - 26.78,1419,1419,,,,,,,,,,,,,,,,,,,,0.0007479798666615472,,,2025-10-17 17:07:19.752376+00:00,2025-10-17 17:07:19.752381+00:00
CRL,CRL,CRL,CRL,NASDAQ,174.6699981689453,172.72000122070312,175.43499755859375,172.72 - 175.43,239849,239849,,,,,,,,,,,,,,,,,,,,-0.16004503239843484,,,2025-10-17 17:07:19.753575+00:00,2025-10-17 17:07:19.753578+00:00
CRMT,CRMT,CRMT,CRMT,NASDAQ,25.350000381469727,24.920000076293945,25.725000381469727,24.92 - 25.73,50979,50979,,,,,,,,,,,,,,,,,,,,-0.03943307823799499,,,2025-10-17 17:07:19.754209+00:00,2025-10-17 17:07:19.754212+00:00
CRNC,CRNC,CRNC,CRNC,NASDAQ,11.180000305175781,10.979999542236328,11.539999961853027,10.98 - 11.54,852445,852445,,,,,,,,,,,,,,,,,,,,-4.5260438193393915,,,2025-10-17 17:07:19.754873+00:00,2025-10-17 17:07:19.754875+00:00
CRSH,CRSH,CRSH,CRSH,NASDAQ,2.9649999141693115,2.9312000274658203,3.0250000953674316,2.93 - 3.03,321553,321553,,,,,,,,,,,,,,,,,,,,-1.4950191507149984,,,2025-10-17 17:07:19.755783+00:00,2025-10-17 17:07:19.755789+00:00
CRSR,CRSR,CRSR,CRSR,NASDAQ,7.869999885559082,7.829999923706055,7.985000133514404,7.83 - 7.99,129602,129602,,,,,,,,,,,,,,,,,,,,-1.2547039807408038,,,2025-10-17 17:07:19.757090+00:00,2025-10-17 17:07:19.757094+00:00
CRWS,CRWS,CRWS,CRWS,NASDAQ,2.8399999141693115,2.819999933242798,2.856800079345703,2.82 - 2.86,6044,6044,,,,,,,,,,,,,,,,,,,,-0.35087687010102087,,,2025-10-17 17:07:19.757608+00:00,2025-10-17 17:07:19.757610+00:00
CSB,CSB,CSB,CSB,NASDAQ,57.06999969482422,56.68000030517578,57.314998626708984,56.68 - 57.31,28374,28374,,,,,,,,,,,,,,,,,,,,0.2512016460954987,,,2025-10-17 17:07:19.758000+00:00,2025-10-17 17:07:19.758002+00:00
CSGS,CSGS,CSGS,CSGS,NASDAQ,64.53500366210938,63.701499938964844,65.05000305175781,63.70 - 65.05,47256,47256,,,,,,,,,,,,,,,,,,,,0.4592244834214463,,,2025-10-17 17:07:19.758394+00:00,2025-10-17 17:07:19.758396+00:00
CTRE,CTRE,CTRE,CTRE,NASDAQ,34.28099822998047,33.77000045776367,34.44499969482422,33.77 - 34.44,584606,584606,,,,,,,,,,,,,,,,,,,,1.513170758928193,,,2025-10-17 17:07:19.759729+00:00,2025-10-17 17:07:19.759732+00:00
DABS,DABS,DABS,DABS,NASDAQ,51.099998474121094,51.11360168457031,51.11360168457031,51.11 - 51.11,1900,1900,,,,,,,,,,,,,,,,,,,,-0.19531696743790855,,,2025-10-17 17:07:28.952273+00:00,2025-10-17 17:07:28.952280+00:00
FILL,FILL,FILL,FILL,NASDAQ,24.639999389648438,24.575000762939453,24.700000762939453,24.58 - 24.70,8494,8494,,,,,,,,,,,,,,,,,,,,0.3665994109361392,,,2025-10-17 17:07:28.998948+00:00,2025-10-17 17:07:28.998954+00:00
GOOD,GOOD,GOOD,GOOD,NASDAQ,11.529999732971191,11.40999984741211,11.630000114440918,11.41 - 11.63,156297,156297,,,,,,,,,,,,,,,,,,,,0.5230990806064304,,,2025-10-17 17:07:28.991554+00:00,2025-10-17 17:07:28.991560+00:00
GRN,GRN,GRN,GRN,NASDAQ,31.530000686645508,31.530000686645508,31.799999237060547,31.53 - 31.80,1082,1082,,,,,,,,,,,,,,,,,,,,-0.047549182476336514,,,2025-10-17 17:07:28.993093+00:00,2025-10-17 17:07:28.993097+00:00
GXPC,GXPC,GXPC,GXPC,NASDAQ,27.739999771118164,27.610000610351562,27.882099151611328,27.61 - 27.88,4204,4204,,,,,,,,,,,,,,,,,,,,0.08659318873654048,,,2025-10-17 17:07:29.013429+00:00,2025-10-17 17:07:29.013435+00:00
FAS,FAS,FAS,FAS,NASDAQ,158.9550018310547,156.07000732421875,160.47999572753906,156.07 - 160.48,725188,725188,,,,,,,,,,,,,,,,,,,,1.6011536795626926,,,2025-10-17 17:07:39.308554+00:00,2025-10-17 17:07:39.308560+00:00
FCTE,FCTE,FCTE,FCTE,NASDAQ,25.5851993560791,25.31999969482422,25.5851993560791,25.32 - 25.59,6267,6267,,,,,,,,,,,,,,,,,,,,1.1952632153085185,,,2025-10-17 17:07:39.368320+00:00,2025-10-17 17:07:39.368325+00:00
FTAI,FTAI,FTAI,FTAI,NASDAQ,166.27499389648438,162.30999755859375,169.4499969482422,162.31 - 169.45,409332,409332,,,,,,,,,,,,,,,,,,,,-2.00094554670793,,,2025-10-17 17:07:39.425691+00:00,2025-10-17 17:07:39.425696+00:00
FXC,FXC,FXC,FXC,NASDAQ,69.55999755859375,69.55999755859375,69.62999725341797,69.56 - 69.63,4141,4141,,,,,,,,,,,,,,,,,,,,-0.01437708246994987,,,2025-10-17 17:07:39.429458+00:00,2025-10-17 17:07:39.429464+00:00
GGOV,GGOV,GGOV,GGOV,NASDAQ,50.7400016784668,50.619998931884766,50.7400016784668,50.62 - 50.74,69,69,,,,,,,,,,,,,,,,,,,,0.0,,,2025-10-17 17:07:39.478866+00:00,2025-10-17 17:07:39.478871+00:00
DXC,DXC,DXC,DXC,NASDAQ,12.805000305175781,12.6899995803833,13.0,12.69 - 13.00,380828,380828,,,,,,,,,,,,,,,,,,,,-0.11699992203972641,,,2025-10-17 17:07:39.529486+00:00,2025-10-17 17:07:39.529492+00:00
DXLG,DXLG,DXLG,DXLG,NASDAQ,1.0099999904632568,1.0099999904632568,1.0499999523162842,1.01 - 1.05,33157,33157,,,,,,,,,,,,,,,,,,,,-3.809520349480781,,,2025-10-17 17:07:39.530529+00:00,2025-10-17 17:07:39.530532+00:00
EDGH,EDGH,EDGH,EDGH,NASDAQ,30.09000015258789,30.059999465942383,30.149999618530273,30.06 - 30.15,5387,5387,,,,,,,,,,,,,,,,,,,,-2.6528621768753324,,,2025-10-17 17:07:39.532434+00:00,2025-10-17 17:07:39.532440+00:00
MSTR,MSTR,MSTR,MSTR,NASDAQ,289.5168151855469,279.0,290.1737060546875,279.00 - 290.17,7482042,7482042,,,,,,,,,,,,,,,,,,,,2.000006666043786,,,2025-10-17 17:07:51.228358+00:00,2025-10-17 17:07:51.228363+00:00
NEOG,NEOG,NEOG,NEOG,NASDAQ,5.875,5.78000020980835,5.909999847412109,5.78 - 5.91,1051397,1051397,,,,,,,,,,,,,,,,,,,,-0.9274844844984096,,,2025-10-17 17:07:51.230869+00:00,2025-10-17 17:07:51.230872+00:00
PRG,PRG,PRG,PRG,NASDAQ,31.549999237060547,31.200000762939453,31.719999313354492,31.20 - 31.72,138946,138946,,,,,,,,,,,,,,,,,,,,1.2191182542075334,,,2025-10-17 17:08:20.356630+00:00,2025-10-17 17:08:20.356636+00:00
PRT,PRT,PRT,PRT,NASDAQ,3.9298999309539795,3.890000104904175,3.9298999309539795,3.89 - 3.93,11313,11313,,,,,,,,,,,,,,,,,,,,0.7666624321897841,,,2025-10-17 17:08:20.357357+00:00,2025-10-17 17:08:20.357361+00:00
PSX,PSX,PSX,PSX,NASDAQ,128.97109985351562,128.41000366210938,130.85000610351562,128.41 - 130.85,601348,601348,,,,,,,,,,,,,,,,,,,,0.4760822999830841,,,2025-10-17 17:08:20.358482+00:00,2025-10-17 17:08:20.358484+00:00
PTGX,PTGX,PTGX,PTGX,NASDAQ,76.0999984741211,75.16999816894531,77.41000366210938,75.17 - 77.41,412724,412724,,,,,,,,,,,,,,,,,,,,0.4885713730179366,,,2025-10-17 17:08:20.384204+00:00,2025-10-17 17:08:20.384209+00:00
PULM,PULM,PULM,PULM,NASDAQ,4.761300086975098,4.674099922180176,4.789999961853027,4.67 - 4.79,8122,8122,,,,,,,,,,,,,,,,,,,,2.6142289650834956,,,2025-10-17 17:08:20.440371+00:00,2025-10-17 17:08:20.440376+00:00
RAAQU,RAAQU,RAAQU,RAAQU,NASDAQ,10.75,10.75,10.75,10.75 - 10.75,158,158,,,,,,,,,,,,,,,,,,,,-0.7386881280667499,,,2025-10-17 17:08:20.467115+00:00,2025-10-17 17:08:20.467132+00:00
RDDT,RDDT,RDDT,RDDT,NASDAQ,190.16000366210938,189.30130004882812,200.57000732421875,189.30 - 200.57,2659091,2659091,,,,,,,,,,,,,,,,,,,,-4.427801932222664,,,2025-10-17 17:08:20.499643+00:00,2025-10-17 17:08:20.499648+00:00
PGJ,PGJ,PGJ,PGJ,NASDAQ,31.350000381469727,31.0,31.364099502563477,31.00 - 31.36,10347,10347,,,,,,,,,,,,,,,,,,,,-0.3179662290742027,,,2025-10-17 17:08:20.508790+00:00,2025-10-17 17:08:20.508794+00:00
PKG,PKG,PKG,PKG,NASDAQ,204.2100067138672,202.3699951171875,207.02000427246094,202.37 - 207.02,312675,312675,,,,,,,,,,,,,,,,,,,,-0.5503017649635191,,,2025-10-17 17:08:20.515172+00:00,2025-10-17 17:08:20.515176+00:00
SNAV,SNAV,SNAV,SNAV,NASDAQ,33.619998931884766,33.619998931884766,34.06999969482422,33.62 - 34.07,767,767,,,,,,,,,,,,,,,,,,,,-1.3208123480195262,,,2025-10-17 17:08:34.227054+00:00,2025-10-17 17:08:34.227059+00:00
SPCB,SPCB,SPCB,SPCB,NASDAQ,10.0600004196167,10.010000228881836,10.600000381469727,10.01 - 10.60,58885,58885,,,,,,,,,,,,,,,,,,,,-4.914929185625225,,,2025-10-17 17:08:34.228413+00:00,2025-10-17 17:08:34.228415+00:00
STM,STM,STM,STM,NASDAQ,29.059999465942383,28.719999313354492,29.309999465942383,28.72 - 29.31,2920074,2920074,,,,,,,,,,,,,,,,,,,,-0.9543308970324281,,,2025-10-17 17:08:47.400306+00:00,2025-10-17 17:08:47.400312+00:00
STRR,STRR,STRR,STRR,NASDAQ,10.779999732971191,10.75,11.114999771118164,10.75 - 11.11,1311,1311,,,,,,,,,,,,,,,,,,,,0.0,,,2025-10-17 17:08:47.400872+00:00,2025-10-17 17:08:47.400875+00:00
SUSL,SUSL,SUSL,SUSL,NASDAQ,116.79000091552734,116.12999725341797,117.0999984741211,116.13 - 117.10,323142,323142,,,,,,,,,,,,,,,,,,,,0.2661380062325497,,,2025-10-17 17:08:47.401746+00:00,2025-10-17 17:08:47.401749+00:00
SEIS,SEIS,SEIS,SEIS,NASDAQ,27.459999084472656,27.25,27.5,27.25 - 27.50,12736,12736,,,,,,,,,,,,,,,,,,,,0.076533070002109,,,2025-10-17 17:08:47.443085+00:00,2025-10-17 17:08:47.443090+00:00
SGU,SGU,SGU,SGU,NASDAQ,11.770000457763672,11.745100021362305,11.829999923706055,11.75 - 11.83,16456,16456,,,,,,,,,,,,,,,,,,,,0.2555424806677865,,,2025-10-17 17:08:47.448140+00:00,2025-10-17 17:08:47.448145+00:00
SIGIP,SIGIP,SIGIP,SIGIP,NASDAQ,17.6835994720459,17.6835994720459,17.7549991607666,17.68 - 17.75,1123,1123,,,,,,,,,,,,,,,,,,,,-0.09266265642143912,,,2025-10-17 17:08:47.456264+00:00,2025-10-17 17:08:47.456268+00:00
RSDE,RSDE,RSDE,RSDE,NASDAQ,21.3799991607666,21.3799991607666,21.417400360107422,21.38 - 21.42,364,364,,,,,,,,,,,,,,,,,,,,0.2391049116841891,,,2025-10-17 17:08:47.453193+00:00,2025-10-17 17:08:47.453197+00:00
RXT,RXT,RXT,RXT,NASDAQ,1.4149999618530273,1.3799999952316284,1.4700000286102295,1.38 - 1.47,435500,435500,,,,,,,,,,,,,,,,,,,,-3.7415010671258573,,,2025-10-17 17:08:47.481943+00:00,2025-10-17 17:08:47.481947+00:00
