ticker,symbol,company_name,name,exchange,current_price,days_low,days_high,days_range,volume,volume_today,change_percent,last_updated,created_at,avg_volume_3mon,dvav,week_52_low,week_52_high,dividend_yield
AGOX,AGOX,AGOX,AGOX,NASDAQ,30.653400421142578,30.520000457763672,30.829999923706055,30.52 - 30.83,12255,12255,-0.4113068962921032,2025-10-17 17:42:15.643512+00:00,2025-10-17 17:42:15.643512+00:00,,,,,
AGQ,AGQ,AGQ,AGQ,NASDAQ,86.75,84.5,93.06500244140625,84.50 - 93.07,7275004,7275004,-10.95257479931528,2025-10-17 17:42:15.643924+00:00,2025-10-17 17:42:15.643925+00:00,,,31.8799991607666,98.97000122070312,0.0
AGQI,AGQI,AGQI,AGQI,NASDAQ,16.190000534057617,16.149999618530273,16.190000534057617,16.15 - 16.19,476,476,-0.28331810054579587,2025-10-17 17:42:15.644345+00:00,2025-10-17 17:42:15.644346+00:00,,,,,
AGRI,AGRI,AGRI,AGRI,NASDAQ,3.630000114440918,3.5350000858306885,3.6500000953674316,3.54 - 3.65,109722,109722,0.5540227126394939,2025-10-17 17:42:15.644886+00:00,2025-10-17 17:42:15.644887+00:00,,,,,
AGRO,AGRO,AGRO,AGRO,NASDAQ,7.614999771118164,7.565000057220459,7.649899959564209,7.57 - 7.65,125655,125655,0.0656982590807244,2025-10-17 17:42:15.645312+00:00,2025-10-17 17:42:15.645313+00:00,,,,,
AGYS,AGYS,AGYS,AGYS,NASDAQ,110.02999877929688,107.77999877929688,110.83000183105469,107.78 - 110.83,60482,60482,0.7600749581047018,2025-10-17 17:42:15.646227+00:00,2025-10-17 17:42:15.646228+00:00,,,63.709999084472656,142.63999938964844,0.0
AGZD,AGZD,AGZD,AGZD,NASDAQ,22.454999923706055,22.440000534057617,22.459999084472656,22.44 - 22.46,1079,1079,-0.06675295997682999,2025-10-17 17:42:15.646785+00:00,2025-10-17 17:42:15.646786+00:00,,,,,
AHCO,AHCO,AHCO,AHCO,NASDAQ,9.170000076293945,8.989999771118164,9.220000267028809,8.99 - 9.22,284317,284317,0.43811567745502455,2025-10-17 17:42:15.647247+00:00,2025-10-17 17:42:15.647247+00:00,,,,,
AHG,AHG,AHG,AHG,NASDAQ,1.6799999475479126,1.6799999475479126,1.7100000381469727,1.68 - 1.71,3941,3941,1.2048181523292238,2025-10-17 17:42:15.647707+00:00,2025-10-17 17:42:15.647708+00:00,,,0.7400000095367432,2.3529999256134033,0.0
AHH,AHH,AHH,AHH,NASDAQ,6.585000038146973,6.579999923706055,6.65500020980835,6.58 - 6.66,274639,274639,-0.3782162611567088,2025-10-17 17:42:15.648140+00:00,2025-10-17 17:42:15.648140+00:00,,,,,
AHT,AHT,AHT,AHT,NASDAQ,5.129700183868408,4.960000038146973,5.371399879455566,4.96 - 5.37,50550,50550,-1.3519159226019903,2025-10-17 17:42:15.649208+00:00,2025-10-17 17:42:15.649209+00:00,,,,,
AHYB,AHYB,AHYB,AHYB,NASDAQ,46.599998474121094,46.639400482177734,46.639400482177734,46.64 - 46.64,521,521,0.02789763900160352,2025-10-17 17:42:15.649633+00:00,2025-10-17 17:42:15.649634+00:00,,,,,
AI,AI,AI,AI,NASDAQ,17.66010093688965,17.5,18.079999923706055,17.50 - 18.08,3290445,3290445,-2.2142776349847884,2025-10-17 17:42:15.650054+00:00,2025-10-17 17:42:15.650054+00:00,,,,,
AIBD,AIBD,AIBD,AIBD,NASDAQ,7.210000038146973,7.204999923706055,7.420000076293945,7.20 - 7.42,42597,42597,0.2781638493372328,2025-10-17 17:42:15.650680+00:00,2025-10-17 17:42:15.650681+00:00,,,6.769999980926514,25.165000915527344,6.546463210856067
AIEQ,AIEQ,AIEQ,AIEQ,NASDAQ,44.7400016784668,44.619998931884766,44.74760055541992,44.62 - 44.75,1136,1136,0.17241000852654867,2025-10-17 17:42:15.651157+00:00,2025-10-17 17:42:15.651158+00:00,,,,,
AIFD,AIFD,AIFD,AIFD,NASDAQ,35.71099853515625,35.71099853515625,35.880001068115234,35.71 - 35.88,2948,2948,-1.0638666645247856,2025-10-17 17:42:15.652034+00:00,2025-10-17 17:42:15.652035+00:00,,,20.0,37.08000183105469,0.0
AIG,AIG,AIG,AIG,NASDAQ,77.43499755859375,77.19000244140625,78.20500183105469,77.19 - 78.21,1517249,1517249,0.5388222976048436,2025-10-17 17:42:15.652752+00:00,2025-10-17 17:42:15.652753+00:00,,,,,
AIHS,AIHS,AIHS,AIHS,NASDAQ,1.972499966621399,1.9500000476837158,2.0,1.95 - 2.00,42979,42979,1.1538419685891477,2025-10-17 17:42:15.653301+00:00,2025-10-17 17:42:15.653302+00:00,,,,,
AII,AII,AII,AII,NASDAQ,22.700000762939453,22.290000915527344,23.440000534057617,22.29 - 23.44,18194,18194,-1.731600051622266,2025-10-17 17:42:15.653817+00:00,2025-10-17 17:42:15.653818+00:00,,,15.774999618530273,24.5,0.0
AIMD,AIMD,AIMD,AIMD,NASDAQ,3.930000066757202,3.9200000762939453,4.03000020980835,3.92 - 4.03,30692,30692,-2.481392998634684,2025-10-17 17:42:15.654902+00:00,2025-10-17 17:42:15.654903+00:00,,,2.0,5.0,0.0
AINP,AINP,AINP,AINP,NASDAQ,25.47949981689453,25.4768009185791,25.479999542236328,25.48 - 25.48,2964,2964,-0.03727295468870348,2025-10-17 17:42:15.655578+00:00,2025-10-17 17:42:15.655579+00:00,,,,,
AIO,AIO,AIO,AIO,NASDAQ,23.6200008392334,23.450000762939453,23.98419952392578,23.45 - 23.98,36822,36822,-0.7145862536852154,2025-10-17 17:42:15.656089+00:00,2025-10-17 17:42:15.656090+00:00,,,,,
AIOO,AIOO,AIOO,AIOO,NASDAQ,25.520000457763672,25.520000457763672,25.600000381469727,25.52 - 25.60,7787,7787,-0.04308362189598267,2025-10-17 17:42:15.656725+00:00,2025-10-17 17:42:15.656726+00:00,5274.0,1.4764884338263178,25.020000457763672,25.6200008392334,0.0
AIOT,AIOT,AIOT,AIOT,NASDAQ,5.559999942779541,5.46999979019165,5.635000228881836,5.47 - 5.64,1402748,1402748,0.18017570632468194,2025-10-17 17:42:15.657295+00:00,2025-10-17 17:42:15.657296+00:00,,,3.700000047683716,8.710000038146973,0.0
AIP,AIP,AIP,AIP,NASDAQ,12.954999923706055,12.829999923706055,13.949999809265137,12.83 - 13.95,336598,336598,-8.120570402738682,2025-10-17 17:42:15.663484+00:00,2025-10-17 17:42:15.663486+00:00,,,5.460000038146973,14.880000114440918,0.0
AIRE,AIRE,AIRE,AIRE,NASDAQ,0.4189999997615814,0.4099999964237213,0.436599999666214,0.41 - 0.44,2140160,2140160,-2.3310001610992708,2025-10-17 17:42:15.665049+00:00,2025-10-17 17:42:15.665050+00:00,,,0.14000000059604645,4.489999771118164,0.0
AIRG,AIRG,AIRG,AIRG,NASDAQ,4.100100040435791,4.079999923706055,4.138000011444092,4.08 - 4.14,6969,6969,-0.7239727161405795,2025-10-17 17:42:15.665584+00:00,2025-10-17 17:42:15.665585+00:00,,,,,
AIRJ,AIRJ,AIRJ,AIRJ,NASDAQ,5.260000228881836,5.174200057983398,5.53000020980835,5.17 - 5.53,115224,115224,-4.3636322021484375,2025-10-17 17:42:15.666167+00:00,2025-10-17 17:42:15.666168+00:00,,,3.740000009536743,11.600000381469727,0.0
AIRO,AIRO,AIRO,AIRO,NASDAQ,17.475000381469727,17.149999618530273,18.689899444580078,17.15 - 18.69,1260060,1260060,-7.047866539158376,2025-10-17 17:42:15.667067+00:00,2025-10-17 17:42:15.667068+00:00,,,12.899999618530273,39.06999969482422,0.0
AIRS,AIRS,AIRS,AIRS,NASDAQ,9.430000305175781,8.90999984741211,9.459600448608398,8.91 - 9.46,339912,339912,-0.6322388555264775,2025-10-17 17:42:15.667488+00:00,2025-10-17 17:42:15.667489+00:00,,,,,
AIRTP,AIRTP,AIRTP,AIRTP,NASDAQ,19.190000534057617,19.190000534057617,19.239999771118164,19.19 - 19.24,451,451,0.20888206957788832,2025-10-17 17:42:15.667890+00:00,2025-10-17 17:42:15.667891+00:00,,,,,
AISP,AISP,AISP,AISP,NASDAQ,5.005000114440918,4.965000152587891,5.329699993133545,4.97 - 5.33,1181356,1181356,-4.847910709979676,2025-10-17 17:42:15.668515+00:00,2025-10-17 17:42:15.668516+00:00,,,,,
AIV,AIV,AIV,AIV,NASDAQ,5.525000095367432,5.5,5.59499979019165,5.50 - 5.59,1462435,1462435,-0.45045215330202415,2025-10-17 17:42:15.669054+00:00,2025-10-17 17:42:15.669055+00:00,,,,,
AIVC,AIVC,AIVC,AIVC,NASDAQ,66.54000091552734,66.54000091552734,67.14949798583984,66.54 - 67.15,1440,1440,-0.7310127893376506,2025-10-17 17:42:15.669472+00:00,2025-10-17 17:42:15.669473+00:00,,,35.689998626708984,68.91999816894531,0.13976555263061038
AIVI,AIVI,AIVI,AIVI,NASDAQ,49.69900131225586,49.6797981262207,49.720001220703125,49.68 - 49.72,1915,1915,0.0785369814007006,2025-10-17 17:42:15.669871+00:00,2025-10-17 17:42:15.669872+00:00,,,38.4900016784668,51.31999969482422,3.766675286367096
AIVL,AIVL,AIVL,AIVL,NASDAQ,113.11000061035156,112.72000122070312,113.33999633789062,112.72 - 113.34,1680,1680,0.5779846444696013,2025-10-17 17:42:15.670291+00:00,2025-10-17 17:42:15.670292+00:00,,,,,
AIXI,AIXI,AIXI,AIXI,NASDAQ,1.2999999523162842,1.2700999975204468,1.3700000047683716,1.27 - 1.37,103542,103542,-7.670457431784854,2025-10-17 17:42:15.670757+00:00,2025-10-17 17:42:15.670758+00:00,,,1.0800000429153442,7.199999809265137,0.0
AIZ,AIZ,AIZ,AIZ,NASDAQ,207.72000122070312,207.0,209.6649932861328,207.00 - 209.66,98744,98744,0.009631330166038695,2025-10-17 17:42:15.671329+00:00,2025-10-17 17:42:15.671330+00:00,,,,,
AIZN,AIZN,AIZN,AIZN,NASDAQ,20.540000915527344,20.1299991607666,20.58989906311035,20.13 - 20.59,26094,26094,1.0329611048173921,2025-10-17 17:42:15.671749+00:00,2025-10-17 17:42:15.671750+00:00,,,18.010000228881836,23.139999389648438,6.387536229407786
AJAN,AJAN,AJAN,AJAN,NASDAQ,27.5,27.5,27.530000686645508,27.50 - 27.53,883,883,-0.05088296502108108,2025-10-17 17:42:15.672205+00:00,2025-10-17 17:42:15.672205+00:00,,,25.110000610351562,27.55500030517578,0.0
AJG,AJG,AJG,AJG,NASDAQ,279.4150085449219,277.95001220703125,284.29998779296875,277.95 - 284.30,684520,684520,-0.2694809746322985,2025-10-17 17:42:15.672608+00:00,2025-10-17 17:42:15.672609+00:00,,,275.55999755859375,351.2300109863281,0.9126209838474132
ADBE,ADBE,ADBE,ADBE,NASDAQ,331.625,327.70001220703125,333.1099853515625,327.70 - 333.11,2277839,2277839,0.7274516094376741,2025-10-17 17:42:19.187639+00:00,2025-10-17 17:42:19.187642+00:00,4274223.0,0.5329246976584984,327.5,557.9000244140625,0.0
BE,BE,BE,BE,NASDAQ,109.56500244140625,106.3499984741211,114.20999908447266,106.35 - 114.21,6838191,6838191,-4.800585691447626,2025-10-17 17:42:19.188800+00:00,2025-10-17 17:42:19.188802+00:00,13390013.0,0.51069338020807,9.020000457763672,125.74500274658203,0.0
BILI,BILI,BILI,BILI,NASDAQ,27.239999771118164,26.739999771118164,27.340599060058594,26.74 - 27.34,901808,901808,-0.1832214830770865,2025-10-17 17:42:19.189200+00:00,2025-10-17 17:42:19.189200+00:00,3268554.0,0.2759042683706618,14.470000267028809,30.920000076293945,0.0
BLDP,BLDP,BLDP,BLDP,NASDAQ,3.619999885559082,3.5299999713897705,3.6898999214172363,3.53 - 3.69,6100882,6100882,-1.3624029889763567,2025-10-17 17:42:19.189593+00:00,2025-10-17 17:42:19.189594+00:00,6795345.0,0.8978031284651479,1.0,4.099999904632568,0.0
BNTX,BNTX,BNTX,BNTX,NASDAQ,105.02999877929688,103.0999984741211,105.41999816894531,103.10 - 105.42,219855,219855,-0.047585697455740726,2025-10-17 17:42:19.189959+00:00,2025-10-17 17:42:19.189960+00:00,878690.0,0.25020769554677985,81.19999694824219,129.27000427246094,0.0
EXPD,EXPD,EXPD,EXPD,NASDAQ,119.41999816894531,117.97010040283203,120.03949737548828,117.97 - 120.04,270715,270715,0.9894276270150635,2025-10-17 17:42:19.191252+00:00,2025-10-17 17:42:19.191253+00:00,1203478.0,0.22494387101384486,100.47000122070312,129.14999389648438,1.256071029140301
FOX,FOX,FOX,FOX,NASDAQ,51.560001373291016,51.369998931884766,51.90999984741211,51.37 - 51.91,273807,273807,0.5656347043847739,2025-10-17 17:42:19.191954+00:00,2025-10-17 17:42:19.191955+00:00,1776157.0,0.15415698049215243,38.15999984741211,59.290000915527344,1.0667183579341595
FOXA,FOXA,FOXA,FOXA,NASDAQ,57.58000183105469,57.15999984741211,57.91999816894531,57.16 - 57.92,800392,800392,1.0175470720257676,2025-10-17 17:42:19.192273+00:00,2025-10-17 17:42:19.192273+00:00,3578760.0,0.22365064994579129,41.59000015258789,65.30000305175781,0.9551927448938843
FTNT,FTNT,FTNT,FTNT,NASDAQ,83.33000183105469,82.30999755859375,83.54000091552734,82.31 - 83.54,1657236,1657236,0.2285331282187942,2025-10-17 17:42:19.192571+00:00,2025-10-17 17:42:19.192572+00:00,7203328.0,0.23006532536072216,70.12000274658203,114.81999969482422,0.0
HOOD,HOOD,HOOD,HOOD,NASDAQ,129.3350067138672,125.5999984741211,130.58169555664062,125.60 - 130.58,17298087,17298087,-1.6014878944310993,2025-10-17 17:42:19.193157+00:00,2025-10-17 17:42:19.193158+00:00,40102540.0,0.4313464184562873,23.0,153.86000061035156,0.0
ISRG,ISRG,ISRG,ISRG,NASDAQ,443.80999755859375,434.57000732421875,445.5799865722656,434.57 - 445.58,1113253,1113253,2.114491405055658,2025-10-17 17:42:19.193716+00:00,2025-10-17 17:42:19.193717+00:00,2258091.0,0.4930062605980007,425.0,616.0,0.0
MDLZ,MDLZ,MDLZ,MDLZ,NASDAQ,62.380001068115234,61.560001373291016,62.70000076293945,61.56 - 62.70,2873371,2873371,1.266238008628895,2025-10-17 17:42:19.194430+00:00,2025-10-17 17:42:19.194431+00:00,7361675.0,0.3903148400330088,53.95000076293945,72.3499984741211,3.0618787548823443
NVDA,NVDA,NVDA,NVDA,NASDAQ,182.30169677734375,179.8000030517578,183.52999877929688,179.80 - 183.53,116157094,116157094,0.27044674404746916,2025-10-17 17:42:19.195259+00:00,2025-10-17 17:42:19.195259+00:00,174361121.0,0.6661868961028302,86.62000274658203,195.6199951171875,0.021941649862345744
PEP,PEP,PEP,PEP,NASDAQ,153.5749969482422,151.73500061035156,153.82000732421875,151.74 - 153.82,2725917,2725917,0.5927810245307,2025-10-17 17:42:19.196040+00:00,2025-10-17 17:42:19.196041+00:00,7961788.0,0.342374979087612,127.5999984741211,177.5,3.617776402673465
QCOM,QCOM,QCOM,QCOM,NASDAQ,162.22000122070312,161.6699981689453,163.7899932861328,161.67 - 163.79,2490167,2490167,-1.1335937284220146,2025-10-17 17:42:19.196464+00:00,2025-10-17 17:42:19.196465+00:00,7823717.0,0.3182843909103563,120.80000305175781,182.10000610351562,2.1452348500881837
RBLX,RBLX,RBLX,RBLX,NASDAQ,132.83999633789062,131.05999755859375,135.6804962158203,131.06 - 135.68,1663775,1663775,-1.2268637726818334,2025-10-17 17:42:19.196827+00:00,2025-10-17 17:42:19.196827+00:00,8246954.0,0.20174418336758032,39.29999923706055,150.58999633789062,0.0
SOFI,SOFI,SOFI,SOFI,NASDAQ,26.65999984741211,26.010000228881836,26.920000076293945,26.01 - 26.92,33144969,33144969,0.22556189880425737,2025-10-17 17:42:19.197535+00:00,2025-10-17 17:42:19.197536+00:00,71106828.0,0.4661292021070044,8.600000381469727,30.299999237060547,0.0
TEAM,TEAM,TEAM,TEAM,NASDAQ,150.97999572753906,149.2100067138672,151.9499969482422,149.21 - 151.95,1193388,1193388,0.5661698641720839,2025-10-17 17:42:19.197989+00:00,2025-10-17 17:42:19.197989+00:00,2623568.0,0.45487214358461453,144.32000732421875,326.0,0.0
ZS,ZS,ZS,ZS,NASDAQ,299.4224853515625,295.2701110839844,300.5799865722656,295.27 - 300.58,388531,388531,0.06098620610318948,2025-10-17 17:42:19.198958+00:00,2025-10-17 17:42:19.198959+00:00,1550630.0,0.2505633194250079,164.77999877929688,319.8900146484375,0.0
AAA,AAA,AAA,AAA,NASDAQ,24.989999771118164,24.989999771118164,24.9950008392334,24.99 - 25.00,1407,1407,-0.07996984238558749,2025-10-17 17:42:19.199356+00:00,2025-10-17 17:42:19.199356+00:00,9642.0,0.14592408214063474,24.329999923706055,25.399999618530273,5.334133702316379
AAM,AAM,AAM,AAM,NASDAQ,10.529999732971191,10.529999732971191,10.529999732971191,10.53 - 10.53,592,592,0.0,2025-10-17 17:42:19.200090+00:00,2025-10-17 17:42:19.200091+00:00,31799.0,0.018616937639548414,10.020000457763672,10.789999961853027,0.0
AAXJ,AAXJ,AAXJ,AAXJ,NASDAQ,92.66999816894531,92.21499633789062,92.8499984741211,92.21 - 92.85,806704,806704,-0.19386139809786906,2025-10-17 17:42:19.201327+00:00,2025-10-17 17:42:19.201328+00:00,499494.0,1.6150424229320073,64.33000183105469,94.1500015258789,1.7632459612452769
ABM,ABM,ABM,ABM,NASDAQ,44.790000915527344,44.55500030517578,45.005001068115234,44.56 - 45.01,159018,159018,0.22376883394798985,2025-10-17 17:42:19.202670+00:00,2025-10-17 17:42:19.202671+00:00,513386.0,0.3097435457920551,40.849998474121094,59.150001525878906,2.3665996390558903
ABNY,ABNY,ABNY,ABNY,NASDAQ,9.742400169372559,9.625,9.752599716186523,9.62 - 9.75,9154,9154,2.121595475145238,2025-10-17 17:42:19.202977+00:00,2025-10-17 17:42:19.202978+00:00,17883.0,0.5118827937147011,9.46500015258789,17.56999969482422,63.48538237470422
ABOT,ABOT,ABOT,ABOT,NASDAQ,39.50339889526367,39.720001220703125,39.720001220703125,39.72 - 39.72,266,266,0.0010139564833053514,2025-10-17 17:42:19.203336+00:00,2025-10-17 17:42:19.203337+00:00,897.0,0.29654403567447046,29.56999969482422,41.01900100708008,1.4682280923162288
ABSI,ABSI,ABSI,ABSI,NASDAQ,4.434999942779541,4.389999866485596,4.739999771118164,4.39 - 4.74,4801648,4801648,-8.932237227960478,2025-10-17 17:42:19.203633+00:00,2025-10-17 17:42:19.203633+00:00,5864067.0,0.8188255693531469,2.009999990463257,6.329999923706055,0.0
ABUS,ABUS,ABUS,ABUS,NASDAQ,4.440000057220459,4.355000019073486,4.579999923706055,4.36 - 4.58,378959,378959,-1.5521101576248055,2025-10-17 17:42:19.204106+00:00,2025-10-17 17:42:19.204107+00:00,1072353.0,0.3533901616352078,2.7100000381469727,5.099999904632568,0.0
ACA,ACA,ACA,ACA,NASDAQ,92.50499725341797,90.9000015258789,93.37000274658203,90.90 - 93.37,75191,75191,0.0919704459604906,2025-10-17 17:42:19.204645+00:00,2025-10-17 17:42:19.204646+00:00,248005.0,0.30318340356041207,68.11000061035156,113.43000030517578,0.21620453590425917
ACCS,ACCS,ACCS,ACCS,NASDAQ,9.960000038146973,9.550000190734863,9.960000038146973,9.55 - 9.96,4299,4299,-0.30029763421940087,2025-10-17 17:42:19.205074+00:00,2025-10-17 17:42:19.205075+00:00,8457.0,0.5083362894643491,7.789999961853027,13.350000381469727,0.0
ACES,ACES,ACES,ACES,NASDAQ,35.130001068115234,35.130001068115234,35.79999923706055,35.13 - 35.80,59770,59770,-2.144847980601362,2025-10-17 17:42:19.205472+00:00,2025-10-17 17:42:19.205473+00:00,46383.0,1.288618674945562,19.924999237060547,37.56999969482422,0.7002561699984547
APUE,APUE,APUE,APUE,NASDAQ,40.415000915527344,40.224998474121094,40.5364990234375,40.22 - 40.54,39201,39201,0.07429143305954602,2025-10-17 17:42:15.279893+00:00,2025-10-17 17:42:15.279896+00:00,,,29.719999313354492,41.19200134277344,0.697760716594853
APXM,APXM,APXM,APXM,NASDAQ,30.704999923706055,30.704999923706055,30.704999923706055,30.70 - 30.70,2,2,0.0,2025-10-17 17:42:15.299943+00:00,2025-10-17 17:42:15.299945+00:00,388.0,0.005154639175257732,29.402999877929688,30.71500015258789,0.0
APYX,APYX,APYX,APYX,NASDAQ,2.9600000381469727,2.9600000381469727,3.125,2.96 - 3.12,22435,22435,-4.8231466883773235,2025-10-17 17:42:15.321817+00:00,2025-10-17 17:42:15.321819+00:00,,,0.7549999952316284,3.490000009536743,0.0
AQLT,AQLT,AQLT,AQLT,NASDAQ,27.229999542236328,27.1200008392334,27.229999542236328,27.12 - 27.23,3332,3332,0.25404162557989063,2025-10-17 17:42:15.345186+00:00,2025-10-17 17:42:15.345188+00:00,14233.0,0.23410384318133914,20.649999618530273,27.639999389648438,0.5875872298558975
AQMS,AQMS,AQMS,AQMS,NASDAQ,13.920000076293945,13.609999656677246,16.789899826049805,13.61 - 16.79,969766,969766,-11.33757805475099,2025-10-17 17:42:15.346251+00:00,2025-10-17 17:42:15.346253+00:00,,,3.369999885559082,39.400001525878906,0.0
AQN,AQN,AQN,AQN,NASDAQ,5.934999942779541,5.880000114440918,5.960000038146973,5.88 - 5.96,2987127,2987127,-0.25209860447790977,2025-10-17 17:42:15.346998+00:00,2025-10-17 17:42:15.346999+00:00,,,4.190000057220459,6.239999771118164,3.285593965965155
AQST,AQST,AQST,AQST,NASDAQ,6.896500110626221,6.78000020980835,7.230000019073486,6.78 - 7.23,2129848,2129848,-1.6191171833059927,2025-10-17 17:42:15.348491+00:00,2025-10-17 17:42:15.348493+00:00,,,2.119999885559082,7.510000228881836,0.0
AQWA,AQWA,AQWA,AQWA,NASDAQ,19.555999755859375,19.5,19.649999618530273,19.50 - 19.65,27253,27253,-0.193937465948025,2025-10-17 17:42:15.352073+00:00,2025-10-17 17:42:15.352074+00:00,16786.0,1.62355534373883,15.529999732971191,20.270000457763672,1.3141746942546242
ARAI,ARAI,ARAI,ARAI,NASDAQ,5.75,5.550000190734863,5.989999771118164,5.55 - 5.99,173244,173244,0.5244792116914474,2025-10-17 17:42:15.352831+00:00,2025-10-17 17:42:15.352832+00:00,,,3.0299999713897705,40.0,0.0
ARAY,ARAY,ARAY,ARAY,NASDAQ,1.690000057220459,1.6699999570846558,1.7599999904632568,1.67 - 1.76,534299,534299,-3.9772689558011236,2025-10-17 17:42:15.363994+00:00,2025-10-17 17:42:15.363996+00:00,,,1.1399999856948853,2.950000047683716,0.0
ARBB,ARBB,ARBB,ARBB,NASDAQ,6.330100059509277,6.100100040435791,6.799900054931641,6.10 - 6.80,12246,12246,-3.504571421884078,2025-10-17 17:42:15.374499+00:00,2025-10-17 17:42:15.374500+00:00,,,3.9200000762939453,18.600000381469727,0.0
ARBK,ARBK,ARBK,ARBK,NASDAQ,0.46799999475479126,0.46000000834465027,0.5149999856948853,0.46 - 0.51,1647120,1647120,-4.6843181392473765,2025-10-17 17:42:15.406347+00:00,2025-10-17 17:42:15.406349+00:00,7485200.0,0.22005023245871855,0.15000000596046448,1.5449999570846558,0.0
ARBKL,ARBKL,ARBKL,ARBKL,NASDAQ,2.130000114440918,2.130000114440918,2.130000114440918,2.13 - 2.13,1432,1432,2.898559571648183,2025-10-17 17:42:15.407141+00:00,2025-10-17 17:42:15.407143+00:00,,,1.2699999809265137,9.979999542236328,77.04224938179073
ARCC,ARCC,ARCC,ARCC,NASDAQ,19.485000610351562,19.395000457763672,19.6299991607666,19.40 - 19.63,5899657,5899657,-0.23041512909273004,2025-10-17 17:42:15.407985+00:00,2025-10-17 17:42:15.407986+00:00,,,18.260000228881836,23.84000015258789,9.853733332602435
ARCM,ARCM,ARCM,ARCM,NASDAQ,100.38500213623047,100.38500213623047,100.38500213623047,100.39 - 100.39,5,5,0.0,2025-10-17 17:42:15.409176+00:00,2025-10-17 17:42:15.409177+00:00,928.0,0.005387931034482759,99.98999786376953,101.73999786376953,4.341285956328264
ARCO,ARCO,ARCO,ARCO,NASDAQ,6.980000019073486,6.965000152587891,7.105000019073486,6.97 - 7.11,364185,364185,-1.2729865686374024,2025-10-17 17:42:15.409790+00:00,2025-10-17 17:42:15.409790+00:00,,,6.510000228881836,9.75,2.578796554557788
ARCT,ARCT,ARCT,ARCT,NASDAQ,21.03499984741211,20.399999618530273,22.127899169921875,20.40 - 22.13,320669,320669,-3.198341967165515,2025-10-17 17:42:15.410364+00:00,2025-10-17 17:42:15.410365+00:00,,,8.039999961853027,23.600000381469727,0.0
ARCX,ARCX,ARCX,ARCX,NASDAQ,18.334999084472656,18.05699920654297,20.524900436401367,18.06 - 20.52,439947,439947,-11.63855862904744,2025-10-17 17:42:15.410983+00:00,2025-10-17 17:42:15.410984+00:00,,,10.85099983215332,33.06999969482422,0.0
ARDC,ARDC,ARDC,ARDC,NASDAQ,13.345000267028809,13.329999923706055,13.6850004196167,13.33 - 13.69,79707,79707,-0.7806657526046831,2025-10-17 17:42:15.411856+00:00,2025-10-17 17:42:15.411857+00:00,111925.0,0.7121465266919812,11.520000457763672,15.619999885559082,10.310977688023373
ARDT,ARDT,ARDT,ARDT,NASDAQ,14.619999885559082,14.3149995803833,14.619999885559082,14.31 - 14.62,116145,116145,0.2056184554999489,2025-10-17 17:42:15.412483+00:00,2025-10-17 17:42:15.412484+00:00,,,10.095000267028809,20.190000534057617,0.0
ARDX,ARDX,ARDX,ARDX,NASDAQ,4.954999923706055,4.90500020980835,5.059999942779541,4.91 - 5.06,1200956,1200956,-1.8811933354597437,2025-10-17 17:42:15.413071+00:00,2025-10-17 17:42:15.413072+00:00,3611751.0,0.33251350937536944,3.2100000381469727,6.78000020980835,0.0
ARE,ARE,ARE,ARE,NASDAQ,74.43000030517578,74.43000030517578,75.97000122070312,74.43 - 75.97,566034,566034,-1.0634095654125475,2025-10-17 17:42:15.413671+00:00,2025-10-17 17:42:15.413672+00:00,,,67.37000274658203,122.66999816894531,7.093913715371617
AREB,AREB,AREB,AREB,NASDAQ,2.2149999141693115,1.7200000286102295,3.329900026321411,1.72 - 3.33,4957437,4957437,-37.78090028732118,2025-10-17 17:42:15.414582+00:00,2025-10-17 17:42:15.414584+00:00,,,1.7200000286102295,1947.5,0.0
AREC,AREC,AREC,AREC,NASDAQ,3.9600000381469727,3.880000114440918,4.343500137329102,3.88 - 4.34,9203060,9203060,-6.823528514188879,2025-10-17 17:42:15.415139+00:00,2025-10-17 17:42:15.415140+00:00,,,0.3799999952316284,7.110000133514404,0.0
ARES,ARES,ARES,ARES,NASDAQ,139.4949951171875,139.1999969482422,142.5399932861328,139.20 - 142.54,1410545,1410545,-1.23549299639543,2025-10-17 17:42:15.415954+00:00,2025-10-17 17:42:15.415955+00:00,1652970.0,0.8533397460328983,110.62999725341797,200.48500061035156,3.075379153492956
ARGT,ARGT,ARGT,ARGT,NASDAQ,71.08000183105469,70.98609924316406,72.36000061035156,70.99 - 72.36,182423,182423,-1.2777752346462674,2025-10-17 17:42:15.417761+00:00,2025-10-17 17:42:15.417762+00:00,,,66.48999786376953,95.87000274658203,1.4392233731669006
ARGX,ARGX,ARGX,ARGX,NASDAQ,840.9119873046875,819.72998046875,842.3900146484375,819.73 - 842.39,231225,231225,0.4337805609507394,2025-10-17 17:42:15.418271+00:00,2025-10-17 17:42:15.418272+00:00,,,510.05499267578125,842.3900146484375,0.0
ARHS,ARHS,ARHS,ARHS,NASDAQ,10.359999656677246,10.319999694824219,10.6899995803833,10.32 - 10.69,1006250,1006250,-2.171864897040998,2025-10-17 17:42:15.418811+00:00,2025-10-17 17:42:15.418812+00:00,,,6.610000133514404,13.015000343322754,0.0
