ticker,symbol,company_name,name,exchange,current_price,days_low,days_high,days_range,volume,volume_today,avg_volume_3mon,dvav,market_cap,shares_available,pe_ratio,dividend_yield,one_year_target,week_52_low,week_52_high,earnings_per_share,book_value,price_to_book,bid_price,ask_price,bid_ask_spread,price_change_today,price_change_week,price_change_month,price_change_year,change_percent,market_cap_change_3mon,pe_change_3mon,last_updated,created_at
ARES,ARES,ARES,ARES,NASDAQ,140.83749389648438,139.25999450683594,142.5399932861328,139.26 - 142.54,1073223,1073223,,,,,,,,,,,,,,,,,,,,-0.28498412703557197,,,2025-10-17 16:26:15.907994+00:00,2025-10-17 16:26:15.907998+00:00
ARHS,ARHS,ARHS,ARHS,NASDAQ,10.484999656677246,10.319999694824219,10.6899995803833,10.32 - 10.69,880845,880845,,,,,,,,,,,,,,,,,,,,-0.9915060849643655,,,2025-10-17 16:26:15.908413+00:00,2025-10-17 16:26:15.908415+00:00
ARKB,ARKB,ARKB,ARKB,NASDAQ,35.560001373291016,34.73500061035156,35.70500183105469,34.74 - 35.71,3934880,3934880,,,,,,,,,,,,,,,,,,,,-1.0848383348310926,,,2025-10-17 16:26:15.915239+00:00,2025-10-17 16:26:15.915242+00:00
ARKQ,ARKQ,ARKQ,ARKQ,NASDAQ,116.37999725341797,114.45999908447266,117.71029663085938,114.46 - 117.71,220518,220518,,,,,,,,,,,,,,,,,,,,-1.489759730254986,,,2025-10-17 16:26:15.918122+00:00,2025-10-17 16:26:15.918125+00:00
ARVN,ARVN,ARVN,ARVN,NASDAQ,9.329999923706055,9.210000038146973,9.670000076293945,9.21 - 9.67,631882,631882,,,,,,,,,,,,,,,,,,,,-3.6157063061515142,,,2025-10-17 16:26:15.928916+00:00,2025-10-17 16:26:15.928918+00:00
AS,AS,AS,AS,NASDAQ,30.520000457763672,30.34000015258789,31.059999465942383,30.34 - 31.06,2006267,2006267,,,,,,,,,,,,,,,,,,,,-0.3916414304019426,,,2025-10-17 16:26:15.936162+00:00,2025-10-17 16:26:15.936166+00:00
ASAN,ASAN,ASAN,ASAN,NASDAQ,13.899999618530273,13.720000267028809,14.024999618530273,13.72 - 14.02,1016504,1016504,,,,,,,,,,,,,,,,,,,,-0.5722455388096342,,,2025-10-17 16:26:15.942695+00:00,2025-10-17 16:26:15.942699+00:00
ASB,ASB,ASB,ASB,NASDAQ,24.520000457763672,24.100000381469727,24.56999969482422,24.10 - 24.57,663956,663956,,,,,,,,,,,,,,,,,,,,1.7005385194228366,,,2025-10-17 16:26:15.945640+00:00,2025-10-17 16:26:15.945643+00:00
ASMB,ASMB,ASMB,ASMB,NASDAQ,29.895000457763672,28.864999771118164,30.049999237060547,28.86 - 30.05,165777,165777,,,,,,,,,,,,,,,,,,,,2.8026153239196803,,,2025-10-17 16:26:15.954035+00:00,2025-10-17 16:26:15.954039+00:00
ASO,ASO,ASO,ASO,NASDAQ,50.900001525878906,50.56999969482422,52.470001220703125,50.57 - 52.47,795069,795069,,,,,,,,,,,,,,,,,,,,-3.4338789414377744,,,2025-10-17 16:26:15.958723+00:00,2025-10-17 16:26:15.958726+00:00
ASPC,ASPC,ASPC,ASPC,NASDAQ,10.350000381469727,10.350000381469727,10.350000381469727,10.35 - 10.35,3078,3078,,,,,,,,,,,,,,,,,,,,0.0,,,2025-10-17 16:26:15.961557+00:00,2025-10-17 16:26:15.961559+00:00
ASTC,ASTC,ASTC,ASTC,NASDAQ,3.955899953842163,3.9000000953674316,4.050000190734863,3.90 - 4.05,11950,11950,,,,,,,,,,,,,,,,,,,,-2.5640391725254412,,,2025-10-17 16:26:15.967078+00:00,2025-10-17 16:26:15.967081+00:00
ASTE,ASTE,ASTE,ASTE,NASDAQ,46.84000015258789,46.75,47.56999969482422,46.75 - 47.57,44812,44812,,,,,,,,,,,,,,,,,,,,-1.9468291736736543,,,2025-10-17 16:26:15.967375+00:00,2025-10-17 16:26:15.967377+00:00
ASTH,ASTH,ASTH,ASTH,NASDAQ,31.600000381469727,31.239999771118164,32.040000915527344,31.24 - 32.04,154084,154084,,,,,,,,,,,,,,,,,,,,-0.5976738867120143,,,2025-10-17 16:26:15.967688+00:00,2025-10-17 16:26:15.967690+00:00
ASTI,ASTI,ASTI,ASTI,NASDAQ,2.1301000118255615,2.119999885559082,2.2799999713897705,2.12 - 2.28,79103,79103,,,,,,,,,,,,,,,,,,,,-5.747786689639247,,,2025-10-17 16:26:15.968879+00:00,2025-10-17 16:26:15.968883+00:00
ASUR,ASUR,ASUR,ASUR,NASDAQ,8.414999961853027,8.28499984741211,8.460000038146973,8.28 - 8.46,26747,26747,,,,,,,,,,,,,,,,,,,,-0.5319157930382451,,,2025-10-17 16:26:15.974121+00:00,2025-10-17 16:26:15.974125+00:00
ATEX,ATEX,ATEX,ATEX,NASDAQ,20.389999389648438,20.239999771118164,20.600000381469727,20.24 - 20.60,52516,52516,,,,,,,,,,,,,,,,,,,,-1.8768107993745584,,,2025-10-17 16:26:15.975938+00:00,2025-10-17 16:26:15.975940+00:00
ATLCL,ATLCL,ATLCL,ATLCL,NASDAQ,24.795000076293945,24.793500900268555,24.799999237060547,24.79 - 24.80,1052,1052,,,,,,,,,,,,,,,,,,,,0.020166037039031786,,,2025-10-17 16:26:15.977995+00:00,2025-10-17 16:26:15.977997+00:00
ATMVR,ATMVR,ATMVR,ATMVR,NASDAQ,0.5899999737739563,0.5699999928474426,0.5899999737739563,0.57 - 0.59,2911,2911,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 16:26:15.978400+00:00,2025-10-17 16:26:15.978402+00:00
AUTL,AUTL,AUTL,AUTL,NASDAQ,1.600000023841858,1.5815999507904053,1.672700047492981,1.58 - 1.67,1230247,1230247,,,,,,,,,,,,,,,,,,,,-4.761900369272073,,,2025-10-17 16:26:15.985113+00:00,2025-10-17 16:26:15.985116+00:00
AVLV,AVLV,AVLV,AVLV,NASDAQ,71.44999694824219,71.07050323486328,71.5728988647461,71.07 - 71.57,136198,136198,,,,,,,,,,,,,,,,,,,,0.3370283202571516,,,2025-10-17 16:26:15.990949+00:00,2025-10-17 16:26:15.990953+00:00
AVMA,AVMA,AVMA,AVMA,NASDAQ,64.91179656982422,64.80989837646484,64.80999755859375,64.81 - 64.81,476,476,,,,,,,,,,,,,,,,,,,,-0.0003173429322910068,,,2025-10-17 16:26:15.992537+00:00,2025-10-17 16:26:15.992540+00:00
AVMU,AVMU,AVMU,AVMU,NASDAQ,46.084999084472656,46.049800872802734,46.084999084472656,46.05 - 46.08,2770,2770,,,,,,,,,,,,,,,,,,,,0.07600401301188703,,,2025-10-17 16:26:15.994058+00:00,2025-10-17 16:26:15.994062+00:00
AVO,AVO,AVO,AVO,NASDAQ,11.710000038146973,11.684200286865234,11.800000190734863,11.68 - 11.80,61027,61027,,,,,,,,,,,,,,,,,,,,-0.08532618305452601,,,2025-10-17 16:26:15.999989+00:00,2025-10-17 16:26:15.999992+00:00
AVS,AVS,AVS,AVS,NASDAQ,9.9350004196167,9.84000015258789,10.095000267028809,9.84 - 10.10,309307,309307,,,,,,,,,,,,,,,,,,,,2.106895036227864,,,2025-10-17 16:26:16.012885+00:00,2025-10-17 16:26:16.012888+00:00
AVSU,AVSU,AVSU,AVSU,NASDAQ,72.58000183105469,72.56169891357422,72.9749984741211,72.56 - 72.97,2369,2369,,,,,,,,,,,,,,,,,,,,-0.25834970932119167,,,2025-10-17 16:26:16.013281+00:00,2025-10-17 16:26:16.013283+00:00
AVTR,AVTR,AVTR,AVTR,NASDAQ,14.670000076293945,14.449999809265137,14.78499984741211,14.45 - 14.78,3798897,3798897,,,,,,,,,,,,,,,,,,,,0.6863444307775123,,,2025-10-17 16:26:16.014691+00:00,2025-10-17 16:26:16.014695+00:00
AVXC,AVXC,AVXC,AVXC,NASDAQ,61.1963996887207,61.099998474121094,61.439998626708984,61.10 - 61.44,4239,4239,,,,,,,,,,,,,,,,,,,,-0.38838069380111556,,,2025-10-17 16:26:16.015642+00:00,2025-10-17 16:26:16.015645+00:00
ALFUW,ALFUW,ALFUW,ALFUW,NASDAQ,0.3984000086784363,0.3199999928474426,0.3984000086784363,0.32 - 0.40,6774,6774,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 16:26:15.912620+00:00,2025-10-17 16:26:15.912623+00:00
ALLY,ALLY,ALLY,ALLY,NASDAQ,39.849998474121094,38.70000076293945,41.2400016784668,38.70 - 41.24,4385938,4385938,,,,,,,,,,,,,,,,,,,,3.6410863027369484,,,2025-10-17 16:26:15.919973+00:00,2025-10-17 16:26:15.919976+00:00
ALTL,ALTL,ALTL,ALTL,NASDAQ,42.790000915527344,42.65489959716797,42.790000915527344,42.65 - 42.79,1224,1224,,,,,,,,,,,,,,,,,,,,-0.40267283628944317,,,2025-10-17 16:26:15.923204+00:00,2025-10-17 16:26:15.923208+00:00
AMBP,AMBP,AMBP,AMBP,NASDAQ,3.7850000858306885,3.75,3.809999942779541,3.75 - 3.81,179569,179569,,,,,,,,,,,,,,,,,,,,-0.13192285152146283,,,2025-10-17 16:26:15.939588+00:00,2025-10-17 16:26:15.939591+00:00
AMBR,AMBR,AMBR,AMBR,NASDAQ,2.174999952316284,2.140000104904175,2.2969000339508057,2.14 - 2.30,117077,117077,,,,,,,,,,,,,,,,,,,,-2.9017882564162005,,,2025-10-17 16:26:15.939949+00:00,2025-10-17 16:26:15.939951+00:00
AMDD,AMDD,AMDD,AMDD,NASDAQ,9.180000305175781,9.095000267028809,9.389900207519531,9.10 - 9.39,3131131,3131131,,,,,,,,,,,,,,,,,,,,0.6578993461579525,,,2025-10-17 16:26:15.940717+00:00,2025-10-17 16:26:15.940719+00:00
AMJB,AMJB,AMJB,AMJB,NASDAQ,28.43000030517578,28.360000610351562,28.463600158691406,28.36 - 28.46,5948,5948,,,,,,,,,,,,,,,,,,,,0.014070604373723572,,,2025-10-17 16:26:15.944432+00:00,2025-10-17 16:26:15.944436+00:00
AMLP,AMLP,AMLP,AMLP,NASDAQ,45.48500061035156,45.224998474121094,45.54779815673828,45.22 - 45.55,472422,472422,,,,,,,,,,,,,,,,,,,,0.07700736375047264,,,2025-10-17 16:26:15.947014+00:00,2025-10-17 16:26:15.947016+00:00
AMN,AMN,AMN,AMN,NASDAQ,19.65999984741211,19.420000076293945,19.940000534057617,19.42 - 19.94,97642,97642,,,,,,,,,,,,,,,,,,,,-1.3547438716975497,,,2025-10-17 16:26:15.950924+00:00,2025-10-17 16:26:15.950928+00:00
AMRC,AMRC,AMRC,AMRC,NASDAQ,40.810001373291016,39.83000183105469,42.119998931884766,39.83 - 42.12,307262,307262,,,,,,,,,,,,,,,,,,,,-4.224358627733181,,,2025-10-17 16:26:15.955494+00:00,2025-10-17 16:26:15.955501+00:00
ANDE,ANDE,ANDE,ANDE,NASDAQ,47.439998626708984,46.40999984741211,47.470001220703125,46.41 - 47.47,101300,101300,,,,,,,,,,,,,,,,,,,,1.6498831968586574,,,2025-10-17 16:26:15.956094+00:00,2025-10-17 16:26:15.956096+00:00
ANL,ANL,ANL,ANL,NASDAQ,1.6549999713897705,1.600000023841858,1.7300000190734863,1.60 - 1.73,6541,6541,,,,,,,,,,,,,,,,,,,,2.7950283655170027,,,2025-10-17 16:26:15.965213+00:00,2025-10-17 16:26:15.965216+00:00
ANRO,ANRO,ANRO,ANRO,NASDAQ,5.784999847412109,5.739999771118164,5.95989990234375,5.74 - 5.96,61749,61749,,,,,,,,,,,,,,,,,,,,-1.6156507683646772,,,2025-10-17 16:26:15.973214+00:00,2025-10-17 16:26:15.973217+00:00
ANSC,ANSC,ANSC,ANSC,NASDAQ,11.0600004196167,11.0600004196167,11.0649995803833,11.06 - 11.06,76493,76493,,,,,,,,,,,,,,,,,,,,0.0,,,2025-10-17 16:26:15.973533+00:00,2025-10-17 16:26:15.973535+00:00
ANSCW,ANSCW,ANSCW,ANSCW,NASDAQ,0.335999995470047,0.335999995470047,0.335999995470047,0.34 - 0.34,200,200,,,,,,,,,,,,,,,,,,,,,,,2025-10-17 16:26:15.975184+00:00,2025-10-17 16:26:15.975187+00:00
AOMN,AOMN,AOMN,AOMN,NASDAQ,24.81999969482422,24.81999969482422,24.979999542236328,24.82 - 24.98,4523,4523,,,,,,,,,,,,,,,,,,,,-0.2812362255554377,,,2025-10-17 16:26:15.979550+00:00,2025-10-17 16:26:15.979555+00:00
AOTG,AOTG,AOTG,AOTG,NASDAQ,55.310001373291016,54.986000061035156,55.65999984741211,54.99 - 55.66,6088,6088,,,,,,,,,,,,,,,,,,,,-0.06684869766689154,,,2025-10-17 16:26:15.986723+00:00,2025-10-17 16:26:15.986726+00:00
APED,APED,APED,APED,NASDAQ,18.1200008392334,17.31999969482422,18.15999984741211,17.32 - 18.16,3531,3531,,,,,,,,,,,,,,,,,,,,1.597991417946681,,,2025-10-17 16:26:15.989199+00:00,2025-10-17 16:26:15.989202+00:00
APEI,APEI,APEI,APEI,NASDAQ,36.93000030517578,36.86000061035156,37.810001373291016,36.86 - 37.81,46501,46501,,,,,,,,,,,,,,,,,,,,-0.1891883643897804,,,2025-10-17 16:26:15.998339+00:00,2025-10-17 16:26:15.998343+00:00
APOG,APOG,APOG,APOG,NASDAQ,37.60499954223633,37.439998626708984,38.5099983215332,37.44 - 38.51,48711,48711,,,,,,,,,,,,,,,,,,,,-0.8045378697003657,,,2025-10-17 16:26:15.998913+00:00,2025-10-17 16:26:15.998915+00:00
APPX,APPX,APPX,APPX,NASDAQ,96.65010070800781,95.66000366210938,102.44000244140625,95.66 - 102.44,145235,145235,,,,,,,,,,,,,,,,,,,,-3.744550161310666,,,2025-10-17 16:26:16.005819+00:00,2025-10-17 16:26:16.005823+00:00
APRE,APRE,APRE,APRE,NASDAQ,1.6299999952316284,1.5299999713897705,1.649999976158142,1.53 - 1.65,88675,88675,,,,,,,,,,,,,,,,,,,,5.84415815636172,,,2025-10-17 16:26:16.006423+00:00,2025-10-17 16:26:16.006425+00:00
APRT,APRT,APRT,APRT,NASDAQ,40.56999969482422,40.52000045776367,40.56999969482422,40.52 - 40.57,907,907,,,,,,,,,,,,,,,,,,,,0.1753108584034203,,,2025-10-17 16:26:16.008644+00:00,2025-10-17 16:26:16.008647+00:00
APVO,APVO,APVO,APVO,NASDAQ,1.5449999570846558,1.4900000095367432,1.5499999523162842,1.49 - 1.55,483648,483648,,,,,,,,,,,,,,,,,,,,2.999997138977051,,,2025-10-17 16:26:16.012451+00:00,2025-10-17 16:26:16.012454+00:00
ARAY,ARAY,ARAY,ARAY,NASDAQ,1.684999942779541,1.6699999570846558,1.7599999904632568,1.67 - 1.76,464286,464286,,,,,,,,,,,,,,,,,,,,-4.261366368756328,,,2025-10-17 16:26:16.015023+00:00,2025-10-17 16:26:16.015026+00:00
ARDC,ARDC,ARDC,ARDC,NASDAQ,13.376899719238281,13.329999923706055,13.6850004196167,13.33 - 13.69,54359,54359,,,,,,,,,,,,,,,,,,,,-0.5434951008437926,,,2025-10-17 16:26:16.016225+00:00,2025-10-17 16:26:16.016227+00:00
AWEG,AWEG,AWEG,AWEG,NASDAQ,21.749799728393555,21.749799728393555,21.749799728393555,21.75 - 21.75,20,20,,,,,,,,,,,,,,,,,,,,-0.0009207889951508621,,,2025-10-17 16:26:15.920967+00:00,2025-10-17 16:26:15.920970+00:00
AWK,AWK,AWK,AWK,NASDAQ,144.5800018310547,142.82000732421875,144.80499267578125,142.82 - 144.80,390452,390452,,,,,,,,,,,,,,,,,,,,0.9566336519519497,,,2025-10-17 16:26:15.922064+00:00,2025-10-17 16:26:15.922066+00:00
AWRE,AWRE,AWRE,AWRE,NASDAQ,2.309999942779541,2.2899999618530273,2.4486000537872314,2.29 - 2.45,11274,11274,,,,,,,,,,,,,,,,,,,,4.054050135560291,,,2025-10-17 16:26:15.925878+00:00,2025-10-17 16:26:15.925882+00:00
AXR,AXR,AXR,AXR,NASDAQ,24.09000015258789,24.080699920654297,24.440000534057617,24.08 - 24.44,1830,1830,,,,,,,,,,,,,,,,,,,,1.2184912807718253,,,2025-10-17 16:26:15.926316+00:00,2025-10-17 16:26:15.926318+00:00
AZZ,AZZ,AZZ,AZZ,NASDAQ,98.37999725341797,98.1500015258789,99.72000122070312,98.15 - 99.72,68335,68335,,,,,,,,,,,,,,,,,,,,-0.8765770746418451,,,2025-10-17 16:26:15.926763+00:00,2025-10-17 16:26:15.926765+00:00
BA,BA,BA,BA,NASDAQ,213.9199981689453,210.86000061035156,214.0,210.86 - 214.00,2332683,2332683,,,,,,,,,,,,,,,,,,,,0.958043694909769,,,2025-10-17 16:26:15.929387+00:00,2025-10-17 16:26:15.929390+00:00
BABA,BABA,BABA,BABA,NASDAQ,166.6199951171875,161.14999389648438,167.25,161.15 - 167.25,9280825,9280825,,,,,,,,,,,,,,,,,,,,0.9267664990223986,,,2025-10-17 16:26:15.936735+00:00,2025-10-17 16:26:15.936739+00:00
BAC,BAC,BAC,BAC,NASDAQ,51.69499969482422,50.33000183105469,51.77000045776367,50.33 - 51.77,25845725,25845725,,,,,,,,,,,,,,,,,,,,2.488106864163724,,,2025-10-17 16:26:15.945008+00:00,2025-10-17 16:26:15.945011+00:00
BACQ,BACQ,BACQ,BACQ,NASDAQ,11.163999557495117,11.010000228881836,11.282600402832031,11.01 - 11.28,577252,577252,,,,,,,,,,,,,,,,,,,,-1.4651400470322211,,,2025-10-17 16:26:15.946205+00:00,2025-10-17 16:26:15.946208+00:00
BALI,BALI,BALI,BALI,NASDAQ,31.209999084472656,30.943500518798828,31.219999313354492,30.94 - 31.22,60334,60334,,,,,,,,,,,,,,,,,,,,0.38597276068130565,,,2025-10-17 16:26:15.954549+00:00,2025-10-17 16:26:15.954553+00:00
BALY,BALY,BALY,BALY,NASDAQ,12.949999809265137,12.59000015258789,13.0,12.59 - 13.00,47658,47658,,,,,,,,,,,,,,,,,,,,1.489024897924712,,,2025-10-17 16:26:15.955035+00:00,2025-10-17 16:26:15.955038+00:00
BAMV,BAMV,BAMV,BAMV,NASDAQ,31.936500549316406,31.860000610351562,32.40999984741211,31.86 - 32.41,19,19,,,,,,,,,,,,,,,,,,,,-0.0015647222265686728,,,2025-10-17 16:26:15.963256+00:00,2025-10-17 16:26:15.963259+00:00
BAND,BAND,BAND,BAND,NASDAQ,15.359999656677246,15.130000114440918,15.420000076293945,15.13 - 15.42,38286,38286,,,,,,,,,,,,,,,,,,,,-0.06506329834934921,,,2025-10-17 16:26:15.969798+00:00,2025-10-17 16:26:15.969801+00:00
BANX,BANX,BANX,BANX,NASDAQ,21.52739906311035,21.52739906311035,21.746299743652344,21.53 - 21.75,2767,2767,,,,,,,,,,,,,,,,,,,,0.7837005991360496,,,2025-10-17 16:26:15.971203+00:00,2025-10-17 16:26:15.971206+00:00
BAUG,BAUG,BAUG,BAUG,NASDAQ,48.690101623535156,48.52000045776367,48.690101623535156,48.52 - 48.69,770,770,,,,,,,,,,,,,,,,,,,,0.17920906429134012,,,2025-10-17 16:26:15.971650+00:00,2025-10-17 16:26:15.971652+00:00
BAX,BAX,BAX,BAX,NASDAQ,22.864999771118164,22.575000762939453,23.030000686645508,22.58 - 23.03,1258261,1258261,,,,,,,,,,,,,,,,,,,,-0.45711600076227515,,,2025-10-17 16:26:15.971948+00:00,2025-10-17 16:26:15.971950+00:00
BBAG,BBAG,BBAG,BBAG,NASDAQ,46.91999816894531,46.896400451660156,46.96989822387695,46.90 - 46.97,27008,27008,,,,,,,,,,,,,,,,,,,,-0.08518082688926217,,,2025-10-17 16:26:15.976411+00:00,2025-10-17 16:26:15.976414+00:00
BBC,BBC,BBC,BBC,NASDAQ,29.959999084472656,29.8700008392334,30.164499282836914,29.87 - 30.16,2902,2902,,,,,,,,,,,,,,,,,,,,-1.738277109295206,,,2025-10-17 16:26:15.976864+00:00,2025-10-17 16:26:15.976866+00:00
BBLU,BBLU,BBLU,BBLU,NASDAQ,15.145000457763672,15.052000045776367,15.145000457763672,15.05 - 15.15,14547,14547,,,,,,,,,,,,,,,,,,,,0.29801374276233844,,,2025-10-17 16:26:15.977495+00:00,2025-10-17 16:26:15.977498+00:00
BBSB,BBSB,BBSB,BBSB,NASDAQ,99.5343017578125,99.35009765625,99.5635986328125,99.35 - 99.56,39,39,,,,,,,,,,,,,,,,,,,,0.00030660456902128753,,,2025-10-17 16:26:15.985637+00:00,2025-10-17 16:26:15.985640+00:00
BBSI,BBSI,BBSI,BBSI,NASDAQ,42.119998931884766,42.06999969482422,42.630001068115234,42.07 - 42.63,36446,36446,,,,,,,,,,,,,,,,,,,,-0.07118052884463097,,,2025-10-17 16:26:15.986275+00:00,2025-10-17 16:26:15.986278+00:00
BCBP,BCBP,BCBP,BCBP,NASDAQ,7.940000057220459,7.849999904632568,8.0600004196167,7.85 - 8.06,26095,26095,,,,,,,,,,,,,,,,,,,,1.4048548478444889,,,2025-10-17 16:26:15.987230+00:00,2025-10-17 16:26:15.987232+00:00
BCD,BCD,BCD,BCD,NASDAQ,34.859901428222656,34.75130081176758,34.86949920654297,34.75 - 34.87,16245,16245,,,,,,,,,,,,,,,,,,,,-0.4912652997045004,,,2025-10-17 16:26:15.989856+00:00,2025-10-17 16:26:15.989859+00:00
BCH,BCH,BCH,BCH,NASDAQ,32.618099212646484,32.44499969482422,32.900001525878906,32.44 - 32.90,128028,128028,,,,,,,,,,,,,,,,,,,,-0.46353751295477924,,,2025-10-17 16:26:15.990235+00:00,2025-10-17 16:26:15.990237+00:00
BCI,BCI,BCI,BCI,NASDAQ,21.78499984741211,21.68000030517578,21.81999969482422,21.68 - 21.82,413428,413428,,,,,,,,,,,,,,,,,,,,-0.4341833500836557,,,2025-10-17 16:26:15.993468+00:00,2025-10-17 16:26:15.993470+00:00
BCIM,BCIM,BCIM,BCIM,NASDAQ,21.989999771118164,21.924999237060547,22.010000228881836,21.92 - 22.01,5746,5746,,,,,,,,,,,,,,,,,,,,-0.3489358149120663,,,2025-10-17 16:26:15.995604+00:00,2025-10-17 16:26:15.995607+00:00
BCML,BCML,BCML,BCML,NASDAQ,27.709999084472656,27.139999389648438,27.94499969482422,27.14 - 27.94,3462,3462,,,,,,,,,,,,,,,,,,,,2.100219998684393,,,2025-10-17 16:26:15.996014+00:00,2025-10-17 16:26:15.996016+00:00
BCUS,BCUS,BCUS,BCUS,NASDAQ,31.861600875854492,31.840299606323242,32.209999084472656,31.84 - 32.21,13,13,,,,,,,,,,,,,,,,,,,,-0.0012511326042522705,,,2025-10-17 16:26:15.999429+00:00,2025-10-17 16:26:15.999433+00:00
BEKE,BEKE,BEKE,BEKE,NASDAQ,18.290000915527344,17.899999618530273,18.308000564575195,17.90 - 18.31,1292565,1292565,,,,,,,,,,,,,,,,,,,,0.05470584521991635,,,2025-10-17 16:26:16.009480+00:00,2025-10-17 16:26:16.009483+00:00
BETE,BETE,BETE,BETE,NASDAQ,70.76100158691406,69.64099884033203,70.76100158691406,69.64 - 70.76,6720,6720,,,,,,,,,,,,,,,,,,,,-1.2917194453307406,,,2025-10-17 16:26:16.011464+00:00,2025-10-17 16:26:16.011468+00:00
BETZ,BETZ,BETZ,BETZ,NASDAQ,22.549999237060547,22.549999237060547,22.68000030517578,22.55 - 22.68,1429,1429,,,,,,,,,,,,,,,,,,,,-1.0096639273579848,,,2025-10-17 16:26:16.017618+00:00,2025-10-17 16:26:16.017622+00:00
BFIX,BFIX,BFIX,BFIX,NASDAQ,25.405799865722656,25.36009979248047,25.520000457763672,25.36 - 25.52,2,2,,,,,,,,,,,,,,,,,,,,-0.0007882846782758727,,,2025-10-17 16:26:16.018090+00:00,2025-10-17 16:26:16.018093+00:00
BFJL,BFJL,BFJL,BFJL,NASDAQ,20.167800903320312,20.167800903320312,20.329999923706055,20.17 - 20.33,12335,12335,,,,,,,,,,,,,,,,,,,,-0.0009835594259039288,,,2025-10-17 16:26:16.018397+00:00,2025-10-17 16:26:16.018399+00:00
BFS,BFS,BFS,BFS,NASDAQ,30.15999984741211,29.850000381469727,30.280000686645508,29.85 - 30.28,20284,20284,,,,,,,,,,,,,,,,,,,,0.6675593092494697,,,2025-10-17 16:26:16.018762+00:00,2025-10-17 16:26:16.018764+00:00
BFZ,BFZ,BFZ,BFZ,NASDAQ,10.839599609375,10.819999694824219,10.885000228881836,10.82 - 10.89,22811,22811,,,,,,,,,,,,,,,,,,,,-0.5541285437532668,,,2025-10-17 16:26:16.022305+00:00,2025-10-17 16:26:16.022309+00:00
BGI,BGI,BGI,BGI,NASDAQ,1.180299997329712,1.15910005569458,1.1950000524520874,1.16 - 1.20,55765,55765,,,,,,,,,,,,,,,,,,,,0.025427948740407314,,,2025-10-17 16:26:16.004520+00:00,2025-10-17 16:26:16.004524+00:00
BGX,BGX,BGX,BGX,NASDAQ,11.586999893188477,11.579999923706055,11.671199798583984,11.58 - 11.67,20336,20336,,,,,,,,,,,,,,,,,,,,-0.6260716567662294,,,2025-10-17 16:26:16.007406+00:00,2025-10-17 16:26:16.007409+00:00
BIBL,BIBL,BIBL,BIBL,NASDAQ,44.347599029541016,44.150001525878906,44.47010040283203,44.15 - 44.47,11266,11266,,,,,,,,,,,,,,,,,,,,-0.342474090919066,,,2025-10-17 16:26:16.010816+00:00,2025-10-17 16:26:16.010819+00:00
BINT,BINT,BINT,BINT,NASDAQ,27.545000076293945,27.530000686645508,27.545000076293945,27.53 - 27.55,3264,3264,,,,,,,,,,,,,,,,,,,,-0.05442449179642832,,,2025-10-17 16:26:16.014072+00:00,2025-10-17 16:26:16.014075+00:00
BIPC,BIPC,BIPC,BIPC,NASDAQ,45.439998626708984,45.189998626708984,46.040000915527344,45.19 - 46.04,284841,284841,,,,,,,,,,,,,,,,,,,,-1.0237447664239503,,,2025-10-17 16:26:16.019207+00:00,2025-10-17 16:26:16.019210+00:00
BITF,BITF,BITF,BITF,NASDAQ,4.942999839782715,4.679999828338623,5.150000095367432,4.68 - 5.15,133975917,133975917,,,,,,,,,,,,,,,,,,,,-6.38258251201598,,,2025-10-17 16:26:16.019595+00:00,2025-10-17 16:26:16.019597+00:00
BKD,BKD,BKD,BKD,NASDAQ,8.675000190734863,8.585000038146973,8.710000038146973,8.59 - 8.71,482877,482877,,,,,,,,,,,,,,,,,,,,0.17321412918080475,,,2025-10-17 16:26:16.020232+00:00,2025-10-17 16:26:16.020234+00:00
BKSY,BKSY,BKSY,BKSY,NASDAQ,25.06999969482422,24.360000610351562,25.950000762939453,24.36 - 25.95,1165947,1165947,,,,,,,,,,,,,,,,,,,,-3.7989247559731814,,,2025-10-17 16:26:16.021001+00:00,2025-10-17 16:26:16.021003+00:00
BKU,BKU,BKU,BKU,NASDAQ,35.959999084472656,35.41999816894531,36.27000045776367,35.42 - 36.27,827764,827764,,,,,,,,,,,,,,,,,,,,1.6968282346280432,,,2025-10-17 16:26:16.021336+00:00,2025-10-17 16:26:16.021338+00:00
BLFS,BLFS,BLFS,BLFS,NASDAQ,27.219999313354492,26.950000762939453,27.8799991607666,26.95 - 27.88,92560,92560,,,,,,,,,,,,,,,,,,,,-1.8391642167358873,,,2025-10-17 16:26:16.023620+00:00,2025-10-17 16:26:16.023622+00:00
BLFY,BLFY,BLFY,BLFY,NASDAQ,8.630000114440918,8.5600004196167,8.774999618530273,8.56 - 8.77,14294,14294,,,,,,,,,,,,,,,,,,,,0.11601193752437428,,,2025-10-17 16:26:16.023937+00:00,2025-10-17 16:26:16.023939+00:00
BLMN,BLMN,BLMN,BLMN,NASDAQ,7.449999809265137,7.425000190734863,7.659999847412109,7.43 - 7.66,415458,415458,,,,,,,,,,,,,,,,,,,,-2.6143827922748395,,,2025-10-17 16:26:16.024292+00:00,2025-10-17 16:26:16.024294+00:00
